areas,name,id,type,class,hot,address,feature,Pos
广东·清远·英德市,浈阳峡文化旅游度假区,457299499,自然风光,,热度 0.0,广东省英德市连江口镇浈阳坊旅游小镇,传统古代建筑风格与优美北江景观的完美结合,"113.316922,24.039576"
广东·茂名·信宜市,茂名天马山,3231252602,自然风光,3A景区,热度 0.76,广东省茂名信宜市北界镇旺将村,给人以“返朴归真，回归自然”的感受,"110.709851,22.461893"
广东·梅州·梅县,梅州市雁山湖国际花园度假区,3707428553,自然风光,4A景区,热度 0.72,广东省梅州市梅县雁洋镇南福村,全国农业旅游示范点,"116.38577,24.432375"
广东·清远·连山县,金子山原生态旅游风景区,1119263342,自然风光,4A景区,热度 0.0,广东省清远市连山县国营连山林场巾子村,携手走过连心石，爱情天长地长，幸福美满,"112.058788,24.724982"
广东·清远·英德市,九州驿站天门沟,4032385009,自然风光,3A景区,热度 0.7,广东省清远英德市石牯塘镇八宝围仔村,水、石奇美，自天门而下之飞瀑,"113.116316,24.412815"
广东·清远·清新区,清远太和古洞旅游旅游风景区,3338234709,自然风光,3A景区,热度 0.72,广东省清远市清新县太和古洞旅游区,前临北江，后靠莲峰，气势巍峨，景象万千,"112.992066,23.742483"
广东·深圳,九龙山西游记乐园,4115251859,自然风光,,热度 0.0,广东省深圳龙华新区观澜九龙山高尔夫球会内花仙谷花卉主题乐园,"城市中心, 世外桃源","114.012201,22.719552"
广东·清远·森波拉度假森林,森波拉奇妙世界,1171176973,自然风光,4A景区,热度 0.74,广东省清远市佛冈县羊角山省级森林公园,传情演绎森波拉的远古历史和故事传说,"113.589497,23.868552"
广东·云浮·新兴县,天露山旅游度假区,506326066,自然风光,4A景区,热度 0.0,广东省云浮市新兴县,山势巍峨，云雾缭绕，怪石遍布，奇景众多,"112.229517,22.49493"
广东·惠州·博罗县,平安山,893310531,自然风光,4A景区,热度 0.0,广东省惠州市博罗县象头山系列国家级然保护区内,春尝杨梅，夏玩漂流，秋观竹海，冬赏梅花,"114.33359,23.319771"
广东·阳江·春湾风景区,春湾石林,925517532,自然风光,,热度 0.0,广东省阳江市阳春市春湾镇,气象万千，奇景叠出，变化无穷,"111.963509,22.451681"
广东·惠州·惠东县,双月湾,2422893763,自然风光,,热度 0.78,广东省惠州惠东县平海镇,左湾水平如镜，右湾波涛汹涌，雄奇壮观,"114.720085,22.985032"
广东·广州·荔湾区,沙面旅游区,1730135260,自然风光,,热度 0.8800000000000001,荔湾区珠江白鹅潭北岸,称之为,"113.244235,23.126007"
广东·佛山·美的鹭湖爱丽丝庄园,美的鹭湖探索王国,611656108,自然风光,,热度 0.0,广东省佛山市高明区高明大道218号，美的鹭湖森林度假区内,以西江流域贝丘文化为背景的综合性主题乐园,"112.767918,22.856522"
广东·中山,迪茵湖休闲生态旅游度假区,168615285,自然风光,,热度 0.0,广东省中山市三角镇金三大道东8号之二,高端生态旅游度假区,"113.468822,22.677634"
广东·河源·东源县,万绿湖镜花缘旅游区,833816872,自然风光,4A景区,热度 0.78,广东省河源市东源县新港镇港中路17号（近万绿湖码头）,一片如真似幻、美景如画的世外桃源景象,"114.635789,23.782172"
广东·湛江·霞山区,湖光岩,2655431436,自然风光,4A景区,热度 1.0,湛江市湛江郊区湖光镇湛江湖光岩风景名胜区,国内发现的典型“玛尔湖”,"110.291167,21.150141"
广东·汕尾·汕尾市区,汕尾红海湾,2970747642,自然风光,,热度 0.78,广东省汕尾市汕尾市区红海湾,每年海边休闲游的大热之地,"115.199952,22.749111"
广东·潮州·饶平县,青岚怪臼谷,1985067925,自然风光,,热度 0.0,位于潮州市饶平县樟溪镇,天然岩石演绎光怪陆离,"116.845071,23.738597"
广东·惠州·惠东县,惠州海滨温泉,3965471857,自然风光,,热度 0.74,广东省惠州市惠东县平海镇鹧鸪洞,给你一个别致的享受,"114.810821,22.654556"
广东·广州·从化市,千泷沟大瀑布,1785976999,自然风光,,热度 0.0,广东省广州市从化区良口镇锦村生态旅游区内,亲山、亲水、亲竹、亲石，一次让你亲个够,"113.864871,23.713551"
广东·汕头·濠江区,汕头中海度假村（原中信度假村）龙虎滩,251543918,自然风光,,热度 0.0,广东省汕头市濠江区中信大道南,悠闲度假与健身赏景的结合,"116.694545,23.230449"
广东·江门·台山市,古舟岛,549547605,自然风光,,热度 0.0,广东省江门市台山市赤溪镇田头铜鼓渔塘湾海中（需从海角城乘船前往）,石头成岛，却长满热带林木,"112.889137,21.893001"
广东·梅州·丰顺县,龙归寨瀑布,2075409494,自然风光,,热度 0.74,广东省梅州市丰顺县横东管理区龙归寨瀑布旅游风景区,日照香炉生紫烟，遥看瀑布挂前川,"116.285435,23.810871"
广东·茂名·电白县,浪漫海岸度假区,3857255189,自然风光,,热度 0.0,广东省茂名市电白县博贺镇尖岗管理区（近龙头山度假区）,“爱”与“浪漫”的东南亚异域风格,"111.149272,21.47077"
广东·佛山·美的鹭湖爱丽丝庄园,美的鹭湖半山温泉,585416045,自然风光,,热度 0.0,广东省佛山市高明区高明大道218号，美的鹭湖森林度假区内,依山而建的鹭湖半山温泉,"112.771316,22.846877"
广东·江门·江海区,长廊生态园,2763570601,自然风光,,热度 0.0,广东省江门市江海区长廊生态园,长廊生态园目前占地面积500亩,"113.139588,22.524946"
广东·广州·花都区,九龙湖,3744179603,自然风光,4A景区,热度 0.0,广东省广州市花都区花东镇九龙湖度假区,群山环抱，水势浩淼，湖光山色相互映辉,"113.426103,23.466742"
广东·深圳·龙岗区,西冲,3705516981,自然风光,,热度 0.0,广东省深圳市龙岗区,远离都市喧嚣，投入蔚蓝大海的怀抱,"114.537627,22.485521"
广东·江门·川山群岛旅游度假区,上川岛,1069418664,自然风光,,热度 0.8400000000000001,广东省江门市台山市川岛旅游度假区内,有“南海碧波出芙蓉”之称,"112.821579,21.742728"
广东·揭阳,望天湖旅游度假区,626017983,自然风光,,热度 0.0,广东省揭阳市蓝城区白塔镇广和草山望天湖,以生态农业为主题的特色旅游地,"116.19025,23.616756"
广东·河源·源城区,野趣沟,2611401691,自然风光,,热度 0.8800000000000001,广东省河源市源城区桂山旅游大道10公里处,以野性之谜解读生态文化,"114.630991,23.715075"
广东·东莞·东莞市,松山湖,238177969,自然风光,4A景区,热度 0.0,广东省东莞市松山湖沁园路,峰峦环抱，湖水清澈，湖鸟轻鸣,"113.871705,22.899331"
广东·江门·台山市,浪琴湾,3064413641,自然风光,,热度 0.0,广东省江门市台山市北陡镇南部海湾,林带的背后，就是若隐若现的蔚蓝色大海,"112.370877,21.733112"
广东·清远·阳山县,飞霞山,1062550183,自然风光,,热度 0.72,广东省清远市清城区飞霞风景名胜区,一江两岸七十二峰，江水曲折，山峰奇险,"113.188758,23.724641"
广东·惠州·巽寮湾,巽寮湾海通联帆船出海,3077162751,自然风光,,热度 0.0,广东省惠州市惠东县金融街巽寮湾游艇会,感受在大海中驰骋飞扬的乐趣,"114.758393,22.649501"
广东·江门·新会区,小鸟天堂,2375216869,自然风光,,热度 0.9199999999999999,广东省江门市新会区银湖大道中22号,独木成林、百鸟出巢、百鸟归巢,"113.056758,22.464657"
广东·揭阳·揭东县,宝山湖旅游区,649467084,自然风光,,热度 0.0,广东省揭阳市揭东区云路镇宝山湖旅游景区,宣传潮汕文化和自然山水保护的理念,"116.466275,23.653924"
广东·深圳·盐田区,滨海栈道,2398408031,自然风光,,热度 0.0,广东省深圳市盐田区港西面滨海栈道,世界罕见的“海滨玉带”，全长19.5公里,"114.238106,22.547561"
广东·肇庆·德庆县,盘龙峡生态旅游区,4288923879,自然风光,4A景区,热度 0.82,广东省肇庆市德庆县关圩镇盘龙峡风景区,天然大氧库，景色令人流连忘返,"111.841309,23.355496"
广东·阳江·阳春市,春湾风景区,1418906989,自然风光,3A景区,热度 0.76,广东省阳江阳春市春湾镇东郊,漫步广东春湾，享受大自然的馈赠,"111.96097,22.45057"
广东·江门·台山市,海角城,2767745262,自然风光,,热度 0.0,广东省江门市台山市赤溪镇田头铜鼓鱼塘湾,椰葵翠影，林荫绕道，缓步赏境，休闲写意,"112.889112,21.892971"
广东·茂名·信宜市,石根山,2168813852,自然风光,,热度 0.0,广东省茂名市信宜市朱砂镇,造形奇特，直插云霄，气势磅礴，一峰独秀,"110.972327,22.633075"
广东·清远·英德市,九重天地下暗河,1082266922,自然风光,,热度 0.0,广东省英德市英德市黄花镇老虎谷向北500米,地下水汇集而成的地下河道,"112.923771,24.201075"
广东·清远·清城区,马头山景区,4086599353,自然风光,,热度 0.0,清远市清城区石角镇马头村,仪态万千的奇峰异石，巨大的岩廊洞穴,"113.044214,23.54254"
广东·阳江·阳西县,青洲岛,4022969014,自然风光,,热度 0.0,广东省阳江市阳西县青州岛,生态保存完好，海水清澈、海产丰富,"111.477064,21.486923"
广东·阳江·江城区,红树林湿地公园,81262394,自然风光,,热度 0.0,广东省阳江市江城区海陵岛/闸坡海陵岛红树林湿地公园,浮在海上的绿洲,"111.979077,21.649177"
广东·佛山·南海区,佛山梦里水乡百花园,1049757513,自然风光,,热度 0.0,广东省佛山市南海区里水镇广和大桥南侧梦里水乡百花园,人、花、生活融为一体的花海主题公园,"113.178583,23.23541"
广东·阳江·江城区,敏捷欢乐黄金海岸,3193135175,自然风光,,热度 0.0,广东省阳江市海陵岛敏捷大道南阳江黄金海岸景区,冲浪、快艇以及众多趣味亲子沙滩娱乐项目,"111.951353,21.618688"
广东·阳江·阳春市,崆峒岩,758599082,自然风光,,热度 0.7,广东省阳江阳春市春城镇城西3公里,石林起伏，紫翠夺目，洞内钟乳石多姿多态,"111.752492,22.190665"
广东·清远·清新区,清远金龙洞地下河,3722862777,自然风光,,热度 0.0,广东清远市清连高速公路浸潭出口2公里,形似腾龙，沉积物呈现金鳞片片，金光闪闪,"112.884581,24.083775"
广东·广州·流溪河国家森林公园,从化五指山景区,3084852621,自然风光,,热度 0.0,广东省广州从化市良口镇五指山景区,一网打尽五指山4大特色景观,"113.810419,23.741659"
广东·珠海·香洲区,情侣路,3892482340,自然风光,,热度 0.9400000000000001,广东省珠海市香洲区,路上有连体自行车，节省脚力，方便快捷,"113.58835301667,22.28015811738"
广东·清远·清城区,金鸡岩名胜古迹风景区,1392728819,自然风光,,热度 0.0,广东省清远市清城区东城清高公路五公里处,历史悠久，溶洞内乳石怪石嶙峋，千姿百态,"113.105084,23.745907"
广东·肇庆·封开县,封开国家地质公园,4061896948,自然风光,,热度 0.72,广东省肇庆市封开县河儿口镇龙山景区,浓缩了粤西5亿年人类的演化历史,"111.552647,23.328843"
广东·广州·大丰门风景区,大丰门漂流,1615251908,自然风光,,热度 0.0,广东省广州增城市派潭镇高滩村,风光原始的峡谷漂流,"113.826382,23.59536"
广东·汕头·南澳县,南澳岛,1581334006,自然风光,4A景区,热度 1.0,广东省汕头市南澳县,沙质细软，海水清澈，是天然优良海滨浴场,"117.078474,23.421412"
广东·阳江·阳西县,阳西月亮湾,2493635453,自然风光,,热度 0.0,广东省阳江市阳西县沙扒镇月亮湾滨海国际旅游度假区,海滩坡缓水清沙细，宛如一弯新月,"111.511914,21.519793"
广东·梅州·丰顺县,韩山生态旅游度假区,3042369154,自然风光,,热度 0.0,广东省梅州市丰顺县丰良镇西南部韩山生态旅游度假区,休闲观光和高端度假旅游的好去处,"116.146935,23.88971"
广东·深圳·龙岗区,杨梅坑,2566492599,自然风光,,热度 0.0,广东省深圳市龙岗区大鹏镇大坑村麻角山大亚湾畔,杨梅坑位于大亚湾，在南澳镇的西北面位于七娘山脉与老虎坐山之前，有一片长满了杨梅的山丘，山丘下面的村庄就叫做“杨梅坑村”。,"114.19575,22.874372"
广东·深圳·西冲沙滩,西冲海滨旅游度假区,695647051,自然风光,,热度 0.0,广东省深圳市龙岗区,感受无敌海景，体验野外生活的度假方式,"114.473964,22.602825"
广东·江门·蓬江区,叱石观音缆车,1133195155,自然风光,,热度 0.0,广东省江门市蓬江区杜阮镇叱石风景区,不少人前来登高望远，感受自然美景,"113.013049,22.586316"
广东·清远·清城区,清远乐8小镇,468412318,自然风光,,热度 0.0,广东清远市清城区人民一路33号顺盈时代广场商业街三楼。,新一代的儿童社会角色主题乐园，等你来！,"113.071953,23.683043"
广东·阳江·春湾风景区,龙宫岩,4023642152,自然风光,,热度 0.72,广东省阳江阳春市,"洞景妖娆独特多姿,石笋、石幔琳琅满目","111.956642,22.448147"
广东·广州·从化市,广州从化天湖旅游风景区,3180240962,自然风光,,热度 0.7,广东省广州市从化温泉省级旅游度假区内（天湖路）天湖旅游风景区,以山林、湖水、瀑布而著称，极富民族特点,"113.651649,23.645"
广东·珠海·香洲区,珠海渔女,4259271886,自然风光,,热度 1.0,广东省珠海市香洲区香炉湾畔,项戴项珠，身掮渔网，手擎明珠,"113.583224,22.276366"
广东·茂名·信宜市,甲门峡漂流,1217800005,自然风光,,热度 0.0,广东省茂名市信宜市池洞镇东安闸村,由天然峡谷组成，落差无数，激流澎湃,"110.913499,22.471956"
广东·阳江·江城区,十里银滩,1484395439,自然风光,,热度 0.0,广东省阳江市江城区海陵岛保利大道保利海陵岛度假村P区保利银滩游客中心,沙质优越、海水清澈,"111.897585,21.59655"
广东·云浮,大云雾山旅游区,3917222423,自然风光,,热度 0.0,广东省云浮市云安县富林镇东路村委高排村,“游我一天，还你亿年”，神奇梦幻刺激,"111.975699,22.674657"
广东·潮州·湘桥区,紫莲森林度假村,3213064919,自然风光,,热度 0.0,广东潮州市湘桥区意溪镇锡美村紫莲山,览紫莲胜景、玩山水无限,"116.743039,23.726117"
广东·清远·清泉湾已下线子景点,清远清泉湾漂流,2493652142,自然风光,,热度 0.0,广东省清远市清新县清泉湾生态旅游度假区,新奇好玩的速滑水漂,"112.927428,23.766241"
广东·深圳·龙岗区,金沙湾海滨度假区,2086740774,自然风光,3A景区,热度 0.7,广东省深圳市龙岗区大鹏镇大鹏市场街,深圳东部黄金海岸重要景点之一,"114.462459,22.575026"
